host_identity_verified,instant_bookable,construction_year,price,minimum_nights,number_of_reviews,reviews_per_month,review_rate_number,availability_365,cancellation_policy_moderate,cancellation_policy_strict,room_type_Hotel room,room_type_Private room,room_type_Shared room,last_review_year,last_review_month,days_since_last_review,property_age,neighbourhood_freq
0,0,2005.0,186.0,3.0,74.0,0.84,5.0,228.0,False,True,False,True,False,2019,5,2219,20.0,1026
0,1,2006.0,145.0,2.0,59.0,0.94,4.0,203.0,False,False,False,False,False,2019,7,2185,19.0,519
0,1,2021.0,855.0,3.0,7.0,0.08,3.0,52.0,False,True,False,False,False,2016,10,3167,4.0,3087
1,0,2008.0,175.0,2.0,92.0,1.05,2.0,315.0,False,True,False,False,False,2019,6,2207,17.0,520
1,0,2012.0,373.0,5.0,9.0,0.1,4.0,299.0,False,True,False,False,False,2018,9,2486,13.0,3541
1,1,2009.0,435.0,2.0,16.0,0.24,1.0,268.0,False,True,False,False,False,2019,5,2238,16.0,1337
1,0,2019.0,70.0,1.0,36.0,0.57,5.0,137.0,False,True,False,False,False,2018,9,2463,6.0,693
0,0,2018.0,1195.0,1.0,54.0,0.65,5.0,364.0,False,False,False,False,False,2019,3,2284,7.0,452
1,0,2010.0,798.0,3.0,28.0,0.33,1.0,270.0,False,False,False,True,False,2019,6,2191,15.0,1382
0,1,2006.0,88.0,7.0,4.0,0.22,5.0,6.0,False,True,False,False,False,2019,5,2243,19.0,911
0,1,2017.0,324.0,7.0,5.0,0.09,3.0,8.0,True,False,False,False,False,2015,5,3687,8.0,577
1,1,2006.0,1024.0,4.0,8.0,0.09,5.0,118.0,True,False,False,False,False,2018,1,2730,19.0,23
1,0,2021.0,489.0,2.0,13.0,0.15,4.0,220.0,False,False,False,True,False,2017,1,3066,4.0,767
1,0,2016.0,711.0,1.0,8.0,0.09,5.0,323.0,True,False,False,False,False,2014,8,3959,9.0,1323
1,1,2013.0,690.0,4.0,41.0,0.47,5.0,324.0,False,True,False,False,False,2019,5,2227,12.0,259
0,0,2004.0,795.0,4.0,40.0,0.46,3.0,287.0,False,True,False,False,False,2019,6,2199,21.0,412
0,1,2022.0,671.0,4.0,33.0,0.39,3.0,316.0,False,False,False,False,False,2018,11,2403,3.0,693
1,0,2014.0,198.0,5.0,2.0,0.09,2.0,115.0,False,True,False,True,False,2017,10,2821,11.0,1205
1,0,2011.0,321.0,3.0,16.0,0.19,1.0,65.0,False,True,False,False,False,2018,9,2464,14.0,3087
0,1,2016.0,1101.0,2.0,64.0,0.76,4.0,215.0,False,False,False,True,False,2019,6,2207,9.0,1382
0,0,2016.0,88.0,1.0,17.0,0.31,2.0,19.0,False,False,False,True,False,2019,4,2250,9.0,2418
1,1,2019.0,56.0,2.0,7.0,0.08,3.0,240.0,False,False,False,True,False,2016,10,3178,6.0,2418
0,0,2020.0,826.0,5.0,4.0,0.07,4.0,299.0,False,True,False,False,False,2015,10,3548,5.0,1382
1,1,2007.0,550.0,9.0,10.0,0.11,4.0,361.0,True,False,False,False,False,2018,8,2498,18.0,847
0,1,2011.0,1133.0,7.0,7.0,0.1,5.0,134.0,True,False,False,False,False,2017,4,2990,14.0,3541
1,0,2014.0,354.0,4.0,22.0,0.27,2.0,253.0,True,False,False,False,False,2019,6,2206,11.0,1323
0,1,2020.0,1069.0,1.0,1.0,0.02,3.0,14.0,True,False,False,True,False,2014,8,3960,5.0,279
1,0,2010.0,167.0,2.0,5.0,0.06,5.0,82.0,False,True,False,False,False,2016,1,3454,15.0,3087
0,1,2005.0,1134.0,5.0,30.0,0.37,3.0,143.0,False,False,False,True,False,2019,5,2223,20.0,253
1,0,2022.0,719.0,5.0,82.0,0.96,3.0,268.0,True,False,False,False,False,2018,12,2383,3.0,67
1,0,2012.0,1056.0,3.0,73.0,0.84,1.0,53.0,False,True,False,False,False,2019,6,2209,13.0,1323
1,1,2011.0,476.0,7.0,28.0,0.32,2.0,160.0,True,False,False,True,False,2019,5,2235,14.0,418
1,0,2003.0,1144.0,1.0,3.0,0.06,3.0,33.0,False,False,False,False,False,2015,8,3600,22.0,152
1,1,2019.0,448.0,2.0,7.0,0.09,1.0,182.0,True,False,False,False,False,2018,6,2558,6.0,811
0,1,2015.0,345.0,4.0,13.0,0.15,5.0,91.0,False,True,False,False,False,2019,4,2248,10.0,911
0,1,2018.0,722.0,1.0,3.0,0.03,3.0,156.0,True,False,False,True,False,2014,12,3828,7.0,2418
1,0,2006.0,1157.0,2.0,67.0,1.33,4.0,55.0,False,True,False,False,False,2019,7,2184,19.0,1382
1,1,2017.0,429.0,2.0,47.0,0.55,1.0,313.0,False,True,False,False,False,2019,6,2208,8.0,279
0,1,2017.0,323.0,8.0,8.0,0.11,5.0,202.0,False,False,False,False,False,2019,3,2280,8.0,2418
1,1,2003.0,532.0,3.0,17.0,0.2,5.0,73.0,True,False,False,False,False,2016,5,3330,22.0,3087
0,1,2022.0,421.0,5.0,4.0,0.06,4.0,72.0,True,False,False,True,False,2018,3,2649,3.0,911
1,1,2003.0,170.0,7.0,2.0,0.02,5.0,158.0,False,False,False,True,False,2022,5,1146,22.0,3541
0,1,2008.0,402.0,2.0,35.0,0.54,4.0,277.0,False,False,False,False,False,2018,1,2731,17.0,1470
0,0,2009.0,423.0,3.0,31.0,0.41,5.0,84.0,False,False,False,False,False,2019,6,2205,16.0,911
0,1,2020.0,785.0,2.0,8.0,0.13,3.0,222.0,False,False,False,True,False,2015,12,3472,5.0,25
0,0,2010.0,632.0,2.0,10.0,0.17,2.0,12.0,False,False,False,False,False,2016,5,3319,15.0,259
0,0,2012.0,1143.0,6.0,17.0,0.2,5.0,163.0,True,False,False,False,False,2018,10,2448,13.0,1382
1,1,2019.0,966.0,4.0,48.0,0.56,5.0,116.0,True,False,False,True,False,2019,1,2361,6.0,56
1,1,2021.0,1017.0,6.0,2.0,0.03,1.0,43.0,False,False,False,False,False,2014,5,4053,4.0,234
0,0,2014.0,182.0,3.0,16.0,0.19,3.0,11.0,False,False,False,False,False,2017,11,2789,11.0,847
1,0,2011.0,741.0,2.0,31.0,1.14,4.0,170.0,False,True,False,False,False,2019,7,2183,14.0,400
1,0,2021.0,343.0,3.0,1.0,0.01,2.0,105.0,False,False,False,True,False,2022,4,1177,4.0,335
0,1,2009.0,182.0,2.0,22.0,0.26,2.0,41.0,True,False,False,True,False,2019,5,2227,16.0,3541
0,1,2009.0,1198.0,7.0,69.0,0.85,2.0,1.0,False,False,False,False,False,2019,6,2196,16.0,3087
1,0,2009.0,986.0,4.0,10.0,0.12,1.0,164.0,False,True,False,False,False,2018,9,2477,16.0,452
0,0,2007.0,184.0,2.0,24.0,0.39,3.0,171.0,True,False,False,False,False,2019,2,2316,18.0,128
1,1,2010.0,940.0,7.0,13.0,0.15,1.0,129.0,True,False,False,False,False,2016,8,3229,15.0,3087
1,1,2015.0,209.0,2.0,58.0,0.67,3.0,25.0,False,True,False,False,False,2019,5,2220,10.0,418
1,0,2020.0,658.0,2.0,62.0,0.74,3.0,89.0,False,False,False,False,False,2019,6,2193,5.0,1382
0,1,2010.0,874.0,2.0,33.0,0.39,4.0,210.0,False,True,False,True,False,2019,6,2186,15.0,418
0,0,2021.0,1131.0,3.0,47.0,0.66,3.0,128.0,True,False,False,True,False,2019,3,2299,4.0,1026
1,1,2007.0,634.0,3.0,2.0,0.05,2.0,84.0,False,True,False,False,False,2017,3,3009,18.0,379
0,1,2014.0,284.0,3.0,24.0,0.3,4.0,139.0,True,False,False,False,False,2016,10,3180,11.0,1323
1,0,2007.0,1141.0,5.0,22.0,0.26,3.0,121.0,False,True,False,False,False,2019,5,2236,18.0,348
0,1,2006.0,879.0,1.0,66.0,0.76,4.0,356.0,False,False,False,False,False,2019,5,2228,19.0,208
1,1,2015.0,534.0,2.0,63.0,0.76,2.0,43.0,True,False,False,False,False,2019,7,2179,10.0,323
1,0,2018.0,254.0,4.0,2.0,0.03,4.0,215.0,False,True,False,False,False,2013,3,4468,7.0,400
1,0,2013.0,325.0,3.0,12.0,0.27,1.0,164.0,True,False,False,False,False,2019,7,2185,12.0,260
0,0,2018.0,1124.0,2.0,35.0,0.41,4.0,266.0,False,True,False,True,False,2017,5,2947,7.0,208
1,0,2022.0,100.0,7.0,2.0,0.17,5.0,165.0,False,False,False,True,False,2018,7,2528,3.0,56
0,1,2007.0,642.0,4.0,63.0,1.27,3.0,279.0,True,False,False,False,False,2019,7,2180,18.0,102
1,0,2008.0,218.0,1.0,61.0,0.71,2.0,336.0,False,False,False,False,True,2017,5,2970,17.0,847
1,0,2014.0,593.0,5.0,4.0,0.05,3.0,70.0,False,False,False,False,False,2013,7,4363,11.0,3541
0,0,2012.0,379.0,2.0,15.0,0.29,4.0,197.0,False,True,False,False,False,2019,6,2213,13.0,3087
0,0,2017.0,1117.0,4.0,22.0,0.28,2.0,314.0,False,True,False,False,False,2019,5,2221,8.0,577
0,1,2012.0,683.0,3.0,18.0,0.21,4.0,9.0,False,False,False,False,False,2017,7,2915,13.0,250
0,1,2005.0,523.0,4.0,2.0,0.03,4.0,244.0,False,True,False,False,False,2014,9,3947,20.0,1323
0,0,2010.0,62.0,3.0,57.0,0.7,5.0,112.0,False,False,False,False,False,2019,6,2186,15.0,911
1,1,2017.0,1018.0,4.0,13.0,0.17,3.0,115.0,True,False,False,False,False,2018,11,2412,8.0,1382
0,0,2008.0,401.0,1.0,1.0,0.01,2.0,248.0,False,False,False,True,False,2022,1,1269,17.0,1205
0,1,2016.0,1138.0,2.0,37.0,0.49,5.0,173.0,False,False,False,True,False,2019,6,2193,9.0,2017
1,0,2020.0,1094.0,7.0,19.0,0.32,2.0,198.0,False,True,False,False,False,2019,3,2286,5.0,1382
1,0,2010.0,235.0,2.0,46.0,0.54,1.0,10.0,True,False,False,True,False,2019,5,2220,15.0,3541
0,0,2011.0,127.0,1.0,15.0,0.18,3.0,98.0,True,False,False,False,False,2016,5,3333,14.0,1382
0,0,2009.0,301.0,1.0,60.0,0.78,3.0,339.0,True,False,False,False,False,2019,6,2214,16.0,847
1,0,2021.0,521.0,1.0,10.0,0.14,5.0,164.0,False,True,False,True,False,2014,12,3856,4.0,3087
1,1,2019.0,690.0,3.0,10.0,0.13,3.0,222.0,True,False,False,True,False,2019,5,2232,6.0,1205
0,0,2012.0,876.0,7.0,8.0,0.09,2.0,212.0,False,True,False,True,False,2012,12,4564,13.0,2418
1,1,2005.0,118.0,4.0,5.0,0.06,5.0,59.0,True,False,False,True,False,2012,12,4558,20.0,260
0,0,2006.0,697.0,5.0,5.0,0.1,1.0,229.0,False,False,False,False,False,2019,5,2230,19.0,135
1,0,2014.0,846.0,5.0,19.0,0.23,3.0,365.0,False,True,False,False,False,2018,12,2368,11.0,260
0,1,2006.0,1030.0,6.0,42.0,0.49,3.0,9.0,False,False,False,False,False,2019,5,2220,19.0,847
1,0,2021.0,412.0,7.0,20.0,0.24,1.0,206.0,True,False,False,False,False,2019,6,2193,4.0,811
1,1,2018.0,585.0,5.0,5.0,0.06,2.0,217.0,False,True,False,False,False,2015,6,3649,7.0,222
0,1,2004.0,534.0,2.0,16.0,0.62,4.0,303.0,False,False,False,True,False,2018,7,2547,21.0,1026
0,0,2004.0,367.0,2.0,24.0,0.29,3.0,215.0,True,False,False,False,False,2018,9,2479,21.0,2418
1,1,2017.0,118.0,3.0,26.0,0.32,1.0,210.0,False,True,False,False,False,2019,6,2201,8.0,75
0,1,2005.0,885.0,4.0,2.0,0.03,3.0,339.0,True,False,False,False,False,2014,6,4014,20.0,1323
0,1,2003.0,435.0,5.0,2.0,0.1,2.0,213.0,False,False,False,False,False,2018,10,2441,22.0,1470
1,0,2021.0,753.0,2.0,11.0,0.13,3.0,10.0,False,False,False,False,False,2014,7,4004,4.0,3087
1,1,2004.0,1190.0,7.0,82.0,0.98,4.0,217.0,True,False,False,False,False,2019,6,2195,21.0,3087
0,0,2020.0,666.0,3.0,18.0,0.35,3.0,247.0,False,False,False,False,False,2018,10,2451,5.0,3541
1,0,2015.0,153.0,6.0,6.0,0.09,2.0,85.0,False,False,False,False,False,2015,6,3665,10.0,847
1,0,2022.0,323.0,7.0,43.0,0.52,3.0,222.0,False,False,False,True,False,2019,6,2187,3.0,259
1,1,2019.0,573.0,3.0,36.0,0.5,2.0,331.0,True,False,False,False,False,2019,7,2184,6.0,1323
0,1,2021.0,947.0,3.0,74.0,0.87,1.0,28.0,True,False,False,False,False,2019,5,2232,4.0,836
0,1,2007.0,1014.0,1.0,47.0,0.58,2.0,241.0,False,True,False,False,False,2019,4,2249,18.0,767
0,1,2014.0,367.0,2.0,43.0,0.51,3.0,237.0,False,True,False,False,False,2018,9,2475,11.0,1535
1,1,2009.0,978.0,6.0,18.0,0.21,1.0,338.0,False,True,False,True,False,2019,1,2347,16.0,89
0,1,2022.0,660.0,4.0,33.0,0.44,2.0,27.0,False,True,False,False,False,2019,4,2270,3.0,3087
1,1,2011.0,407.0,4.0,87.0,1.02,2.0,41.0,False,False,False,True,False,2019,7,2182,14.0,250
1,1,2021.0,942.0,3.0,2.0,0.02,2.0,232.0,False,False,False,True,False,2015,8,3609,4.0,452
0,0,2018.0,643.0,4.0,19.0,0.24,5.0,119.0,True,False,False,True,False,2019,5,2227,7.0,520
0,1,2012.0,655.0,4.0,5.0,0.06,2.0,125.0,False,True,False,False,False,2016,5,3326,13.0,132
0,0,2018.0,300.0,2.0,63.0,0.75,1.0,28.0,False,True,False,False,False,2019,5,2228,7.0,693
0,1,2009.0,669.0,3.0,28.0,0.4,3.0,191.0,False,False,False,False,False,2019,6,2215,16.0,452
0,1,2015.0,709.0,2.0,5.0,0.09,4.0,214.0,True,False,False,False,False,2015,5,3683,10.0,1382
1,1,2012.0,1127.0,4.0,16.0,0.2,1.0,260.0,True,False,False,False,False,2019,2,2324,13.0,1205
0,0,2010.0,922.0,3.0,25.0,0.3,2.0,24.0,False,True,False,False,False,2019,6,2206,15.0,1323
1,0,2013.0,66.0,3.0,15.0,0.31,3.0,112.0,True,False,False,False,False,2017,8,2875,12.0,847
0,0,2022.0,781.0,1.0,45.0,0.62,1.0,276.0,False,False,False,False,False,2019,6,2208,3.0,911
1,1,2016.0,948.0,3.0,33.0,0.51,4.0,240.0,False,False,False,False,False,2019,6,2194,9.0,2418
1,1,2011.0,437.0,2.0,46.0,0.54,2.0,223.0,True,False,False,False,False,2017,1,3095,14.0,259
0,0,2012.0,612.0,2.0,23.0,0.27,2.0,353.0,False,True,False,True,False,2018,10,2451,13.0,379
0,0,2016.0,972.0,2.0,57.0,0.67,5.0,356.0,False,True,False,False,False,2019,7,2184,9.0,208
0,1,2017.0,206.0,6.0,80.0,1.01,2.0,104.0,False,True,False,True,False,2019,5,2221,8.0,1382
1,0,2006.0,769.0,5.0,40.0,0.54,5.0,139.0,False,True,False,False,False,2016,4,3350,19.0,811
1,0,2009.0,145.0,3.0,85.0,1.02,2.0,330.0,False,True,False,False,False,2019,6,2193,16.0,1382
0,0,2004.0,724.0,4.0,1.0,0.01,4.0,147.0,False,False,False,False,False,2012,7,4731,21.0,234
0,0,2012.0,110.0,5.0,1.0,0.01,3.0,256.0,False,True,False,False,False,2012,9,4675,13.0,250
0,1,2003.0,498.0,2.0,1.0,0.03,5.0,104.0,False,False,False,True,False,2016,12,3100,22.0,3541
0,0,2010.0,419.0,4.0,42.0,0.49,3.0,220.0,False,True,False,False,False,2019,5,2219,15.0,3541
1,0,2015.0,128.0,5.0,3.0,0.04,2.0,231.0,False,False,False,False,False,2015,8,3599,10.0,3541
1,1,2021.0,951.0,2.0,11.0,0.13,2.0,341.0,False,False,False,False,False,2019,5,2241,4.0,400
1,0,2008.0,597.0,4.0,4.0,0.05,2.0,203.0,False,False,False,False,False,2017,8,2863,17.0,1323
1,1,2021.0,338.0,5.0,6.0,0.07,1.0,26.0,False,False,False,False,False,2012,9,4666,4.0,1382
1,0,2016.0,130.0,7.0,10.0,0.48,4.0,268.0,False,True,False,True,False,2019,5,2226,9.0,1470
1,0,2018.0,521.0,2.0,4.0,0.08,5.0,313.0,True,False,False,False,False,2015,9,3564,7.0,379
1,1,2014.0,376.0,2.0,51.0,0.61,2.0,39.0,False,True,False,True,False,2019,6,2186,11.0,1026
0,0,2009.0,1014.0,2.0,28.0,0.59,1.0,345.0,False,True,False,True,False,2018,8,2515,16.0,811
0,1,2007.0,165.0,1.0,55.0,0.66,2.0,23.0,False,False,False,False,False,2017,6,2945,18.0,148
1,1,2015.0,586.0,4.0,61.0,0.72,5.0,154.0,False,False,False,False,False,2019,3,2299,10.0,234
0,0,2018.0,227.0,2.0,67.0,0.8,5.0,162.0,False,True,False,True,False,2019,6,2191,7.0,1535
1,0,2016.0,801.0,2.0,5.0,0.08,1.0,22.0,False,True,False,True,False,2017,5,2969,9.0,1470
0,1,2007.0,678.0,5.0,1.0,0.02,4.0,231.0,False,False,False,True,False,2015,3,3738,18.0,3087
0,1,2021.0,439.0,7.0,34.0,0.41,1.0,206.0,False,True,False,False,False,2019,6,2186,4.0,577
0,1,2004.0,147.0,1.0,61.0,0.81,2.0,348.0,True,False,False,True,False,2019,7,2180,21.0,59
1,1,2003.0,621.0,5.0,46.0,0.6,5.0,47.0,True,False,False,True,False,2019,5,2242,22.0,2418
0,0,2006.0,132.0,1.0,62.0,0.73,4.0,99.0,True,False,False,True,False,2014,4,4076,19.0,115
1,0,2004.0,358.0,3.0,16.0,0.27,2.0,125.0,False,False,False,False,False,2017,4,2990,21.0,3541
1,0,2012.0,619.0,2.0,19.0,0.23,1.0,5.0,False,True,False,True,False,2016,7,3266,13.0,3541
1,0,2022.0,1043.0,2.0,17.0,0.2,1.0,165.0,True,False,False,False,False,2017,1,3096,3.0,360
1,0,2008.0,649.0,7.0,12.0,0.14,5.0,212.0,True,False,False,False,False,2016,11,3140,17.0,1205
1,0,2003.0,693.0,6.0,61.0,0.73,1.0,234.0,False,False,False,False,False,2019,6,2186,22.0,847
1,1,2019.0,855.0,3.0,5.0,0.08,2.0,193.0,False,False,False,True,False,2018,10,2438,6.0,3087
0,1,2021.0,383.0,3.0,28.0,0.38,2.0,348.0,False,False,False,True,False,2019,3,2277,4.0,335
0,1,2015.0,383.0,4.0,14.0,0.16,2.0,213.0,True,False,False,False,False,2019,5,2227,10.0,379
1,0,2004.0,756.0,4.0,12.0,0.25,5.0,1.0,False,True,False,False,False,2018,5,2584,21.0,1323
0,0,2013.0,1000.0,5.0,7.0,0.08,2.0,271.0,True,False,False,False,False,2015,12,3463,12.0,259
0,1,2017.0,453.0,3.0,48.0,0.58,3.0,121.0,False,True,False,False,False,2019,6,2193,8.0,249
1,1,2005.0,978.0,3.0,54.0,0.65,2.0,167.0,False,True,False,False,False,2019,6,2197,20.0,2017
1,0,2010.0,596.0,3.0,93.0,1.17,3.0,292.0,False,True,False,True,False,2019,6,2198,15.0,1323
0,0,2011.0,483.0,2.0,54.0,0.74,4.0,158.0,True,False,False,False,False,2019,7,2185,14.0,2418
0,0,2014.0,851.0,3.0,25.0,0.3,3.0,130.0,True,False,False,False,False,2017,11,2772,11.0,3087
0,1,2022.0,931.0,4.0,11.0,0.13,1.0,86.0,False,True,False,False,False,2019,4,2249,3.0,259
1,1,2011.0,260.0,3.0,5.0,0.06,3.0,110.0,True,False,False,True,False,2014,8,3950,14.0,3541
1,0,2013.0,428.0,2.0,28.0,0.34,1.0,117.0,False,False,False,True,False,2018,9,2476,12.0,1535
0,0,2016.0,1027.0,2.0,15.0,0.18,5.0,331.0,False,False,False,False,False,2019,4,2250,9.0,2418
1,1,2021.0,907.0,3.0,2.0,0.17,3.0,31.0,True,False,False,False,False,2018,10,2437,4.0,3087
0,1,2005.0,926.0,4.0,40.0,0.57,4.0,257.0,False,False,False,False,False,2019,1,2366,20.0,520
0,1,2004.0,742.0,7.0,57.0,0.68,2.0,227.0,False,False,False,False,False,2019,5,2241,21.0,1382
0,1,2008.0,94.0,4.0,57.0,0.69,1.0,340.0,False,False,False,False,False,2019,5,2223,17.0,1535
1,0,2015.0,670.0,8.0,6.0,0.07,2.0,197.0,False,True,False,False,False,2013,9,4311,10.0,268
0,1,2004.0,1177.0,1.0,17.0,0.2,1.0,224.0,False,False,False,False,False,2015,10,3542,21.0,1382
0,0,2013.0,879.0,2.0,14.0,0.19,3.0,290.0,True,False,False,True,False,2018,10,2431,12.0,3087
0,1,2017.0,631.0,2.0,85.0,1.02,4.0,86.0,False,True,False,False,False,2019,6,2193,8.0,3541
0,0,2018.0,1166.0,2.0,13.0,0.16,2.0,212.0,True,False,False,False,True,2014,4,4081,7.0,323
1,0,2008.0,878.0,4.0,51.0,0.62,5.0,299.0,False,True,False,False,False,2019,5,2245,17.0,250
1,1,2010.0,881.0,5.0,4.0,0.05,5.0,277.0,False,False,False,False,False,2018,7,2543,15.0,577
0,0,2009.0,717.0,4.0,2.0,0.02,2.0,154.0,False,True,False,False,False,2013,4,4465,16.0,222
1,0,2018.0,649.0,2.0,19.0,0.23,5.0,201.0,False,True,False,True,False,2015,9,3562,7.0,1323
1,1,2003.0,752.0,3.0,59.0,0.82,2.0,278.0,False,True,False,False,False,2019,7,2178,22.0,10
0,0,2017.0,813.0,6.0,1.0,0.16,5.0,122.0,False,False,False,False,False,2019,1,2362,8.0,1382
0,0,2009.0,502.0,5.0,1.0,0.01,2.0,297.0,False,True,False,False,False,2012,9,4662,16.0,577
0,0,2008.0,1152.0,5.0,8.0,0.12,1.0,333.0,False,False,False,False,False,2016,8,3229,17.0,1323
1,0,2008.0,1160.0,2.0,3.0,0.04,2.0,285.0,False,True,False,True,False,2012,9,4657,17.0,3087
1,0,2015.0,247.0,2.0,23.0,0.33,2.0,345.0,False,True,False,True,False,2018,10,2452,10.0,74
1,1,2010.0,1070.0,3.0,9.0,0.11,1.0,134.0,False,True,False,True,False,2019,6,2186,15.0,2418
1,0,2011.0,477.0,3.0,41.0,0.52,5.0,294.0,True,False,False,True,False,2015,9,3560,14.0,1337
0,0,2007.0,715.0,4.0,43.0,0.52,2.0,248.0,False,True,False,False,False,2019,6,2214,18.0,222
0,0,2005.0,443.0,3.0,39.0,0.47,1.0,348.0,False,False,False,True,False,2016,12,3120,20.0,2418
0,1,2019.0,634.0,4.0,31.0,0.37,5.0,221.0,True,False,False,False,True,2017,6,2945,6.0,3541
1,1,2022.0,354.0,6.0,6.0,0.07,1.0,7.0,False,False,False,True,False,2019,5,2234,3.0,3087
0,1,2022.0,941.0,3.0,18.0,0.26,5.0,55.0,False,False,False,False,False,2019,4,2271,3.0,259
0,0,2020.0,920.0,1.0,11.0,0.13,2.0,125.0,False,False,False,False,False,2013,12,4199,5.0,1382
1,0,2007.0,351.0,1.0,39.0,0.47,3.0,133.0,False,False,False,False,False,2019,4,2249,18.0,3087
0,0,2006.0,92.0,7.0,2.0,0.03,5.0,287.0,False,True,False,False,False,2015,8,3591,19.0,1470
1,0,2022.0,492.0,5.0,59.0,0.77,1.0,233.0,False,False,False,False,False,2019,6,2189,3.0,323
1,1,2004.0,981.0,3.0,10.0,0.14,5.0,168.0,False,True,False,False,False,2015,10,3531,21.0,1382
1,1,2016.0,746.0,2.0,83.0,1.01,2.0,253.0,True,False,False,False,False,2019,5,2224,9.0,1535
1,0,2005.0,393.0,4.0,12.0,0.14,4.0,282.0,False,True,False,False,False,2019,6,2213,20.0,348
1,1,2005.0,929.0,3.0,1.0,0.01,2.0,235.0,True,False,False,False,False,2012,8,4686,20.0,1470
0,0,2021.0,234.0,1.0,48.0,0.59,4.0,104.0,False,False,False,True,False,2019,2,2308,4.0,152
0,1,2011.0,703.0,3.0,15.0,0.18,3.0,224.0,False,True,False,False,False,2018,7,2542,14.0,38
1,0,2004.0,1047.0,1.0,30.0,0.4,1.0,142.0,False,True,False,True,False,2019,6,2194,21.0,360
1,1,2005.0,847.0,3.0,46.0,0.56,4.0,51.0,True,False,False,False,False,2018,1,2728,20.0,1535
1,0,2009.0,336.0,2.0,10.0,0.13,1.0,341.0,True,False,False,False,False,2016,5,3335,16.0,847
1,0,2015.0,59.0,4.0,72.0,1.02,4.0,138.0,False,True,False,False,False,2019,6,2194,10.0,279
0,0,2007.0,163.0,2.0,18.0,0.24,1.0,56.0,False,True,False,False,False,2018,12,2397,18.0,1535
1,0,2004.0,1152.0,5.0,6.0,0.07,5.0,62.0,False,False,False,True,False,2013,7,4366,21.0,1382
0,1,2009.0,468.0,4.0,78.0,1.26,5.0,18.0,False,False,False,False,False,2019,6,2209,16.0,3087
0,1,2011.0,1007.0,4.0,15.0,0.18,3.0,119.0,True,False,False,False,False,2017,8,2882,14.0,591
1,0,2021.0,212.0,7.0,1.0,0.02,5.0,84.0,True,False,False,True,False,2015,7,3631,4.0,249
0,0,2022.0,698.0,5.0,69.0,0.89,1.0,264.0,True,False,False,True,False,2019,5,2222,3.0,2017
1,0,2015.0,585.0,5.0,70.0,0.88,2.0,177.0,False,False,False,True,False,2019,4,2248,10.0,2017
1,0,2007.0,99.0,2.0,46.0,0.57,4.0,131.0,False,False,False,False,False,2019,6,2202,18.0,1205
0,1,2010.0,1015.0,5.0,19.0,0.24,2.0,184.0,False,True,False,False,False,2018,11,2426,15.0,400
1,1,2006.0,173.0,2.0,70.0,0.85,2.0,179.0,False,False,False,True,False,2018,10,2449,19.0,271
0,0,2004.0,690.0,2.0,2.0,0.05,2.0,24.0,False,False,False,True,False,2019,7,2182,21.0,577
0,1,2011.0,577.0,2.0,56.0,0.67,5.0,284.0,False,False,False,True,False,2019,7,2185,14.0,349
0,1,2005.0,211.0,3.0,1.0,0.01,3.0,100.0,True,False,False,False,False,2012,9,4662,20.0,362
1,1,2011.0,686.0,2.0,35.0,0.42,2.0,278.0,True,False,False,True,False,2019,6,2195,14.0,836
1,0,2006.0,1125.0,5.0,32.0,0.39,2.0,190.0,False,True,False,True,False,2018,9,2475,19.0,911
1,0,2009.0,607.0,2.0,1.0,0.05,1.0,340.0,False,False,False,True,False,2018,1,2729,16.0,360
1,0,2009.0,130.0,2.0,48.0,0.59,1.0,164.0,False,True,False,True,False,2019,6,2205,16.0,16
0,0,2004.0,281.0,6.0,40.0,0.5,1.0,62.0,False,True,False,False,False,2017,10,2809,21.0,847
0,0,2004.0,547.0,1.0,60.0,0.93,1.0,121.0,False,True,False,True,False,2019,5,2231,21.0,1205
0,1,2013.0,343.0,4.0,19.0,0.23,2.0,208.0,False,True,False,False,False,2019,6,2209,12.0,452
0,0,2003.0,103.0,1.0,96.0,1.16,2.0,62.0,False,False,False,True,False,2017,5,2959,22.0,1323
0,0,2005.0,1046.0,3.0,66.0,1.75,1.0,55.0,True,False,False,False,False,2019,6,2186,20.0,1470
1,1,2011.0,1107.0,7.0,4.0,0.09,1.0,313.0,True,False,False,False,False,2018,8,2510,14.0,3087
1,0,2008.0,983.0,3.0,39.0,0.47,2.0,200.0,True,False,False,False,False,2019,6,2198,17.0,1382
0,1,2021.0,650.0,4.0,62.0,0.75,3.0,261.0,False,True,False,False,False,2019,1,2365,4.0,3087
1,0,2018.0,86.0,5.0,8.0,0.1,2.0,265.0,False,True,False,True,False,2018,9,2482,7.0,3541
0,1,2013.0,1163.0,5.0,1.0,0.02,1.0,351.0,False,True,False,False,False,2015,7,3631,12.0,379
0,0,2011.0,127.0,2.0,13.0,0.37,3.0,209.0,True,False,False,True,False,2016,12,3097,14.0,85
1,0,2004.0,1064.0,2.0,27.0,1.4,5.0,3.0,False,False,False,False,False,2019,7,2180,21.0,323
1,0,2006.0,1101.0,2.0,14.0,0.17,4.0,178.0,True,False,False,True,False,2017,10,2818,19.0,400
1,1,2019.0,403.0,3.0,32.0,0.42,1.0,38.0,True,False,False,True,False,2018,10,2439,6.0,3087
1,1,2022.0,641.0,3.0,76.0,0.98,1.0,1.0,True,False,False,False,False,2019,6,2215,3.0,379
